destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id,fold
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000007_pre_disaster.png,tuscaloosa-tornado_00000007_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000007_pre_disaster.png,0,0,91,85779,7,3
0,0,guatemala-volcano,pre,train,train\images\guatemala-volcano_00000007_pre_disaster.png,guatemala-volcano_00000007_pre_disaster,0,0,train\masks\guatemala-volcano_00000007_pre_disaster.png,0,0,8,9728,7,4
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000007_pre_disaster.png,pinery-bushfire_00000007_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000007_pre_disaster.png,0,0,0,0,7,3
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000007_pre_disaster.png,moore-tornado_00000007_pre_disaster,0,0,tier3\masks\moore-tornado_00000007_pre_disaster.png,0,0,146,176759,7,0
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000008_pre_disaster.png,woolsey-fire_00000008_pre_disaster,0,0,tier3\masks\woolsey-fire_00000008_pre_disaster.png,0,0,2,138,8,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000008_pre_disaster.png,socal-fire_00000008_pre_disaster,0,0,train\masks\socal-fire_00000008_pre_disaster.png,0,0,0,0,8,1
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000008_pre_disaster.png,sunda-tsunami_00000008_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000008_pre_disaster.png,0,0,18,24683,8,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000008_pre_disaster.png,tuscaloosa-tornado_00000008_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000008_pre_disaster.png,0,0,114,131170,8,4
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000008_pre_disaster.png,moore-tornado_00000008_pre_disaster,0,0,tier3\masks\moore-tornado_00000008_pre_disaster.png,0,0,153,170317,8,4
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000008_pre_disaster.png,lower-puna-volcano_00000008_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000008_pre_disaster.png,0,0,10,4898,8,1
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000008_pre_disaster.png,mexico-earthquake_00000008_pre_disaster,0,0,train\masks\mexico-earthquake_00000008_pre_disaster.png,0,0,144,327456,8,1
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000008_pre_disaster.png,portugal-wildfire_00000008_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000008_pre_disaster.png,0,0,0,0,8,0
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000008_pre_disaster.png,hurricane-michael_00000008_pre_disaster,0,0,train\masks\hurricane-michael_00000008_pre_disaster.png,0,0,26,58062,8,1
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000008_pre_disaster.png,pinery-bushfire_00000008_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000008_pre_disaster.png,0,0,20,10920,8,3
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000008_pre_disaster.png,hurricane-matthew_00000008_pre_disaster,0,0,train\masks\hurricane-matthew_00000008_pre_disaster.png,0,0,2,407,8,0
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000008_pre_disaster.png,hurricane-florence_00000008_pre_disaster,0,0,train\masks\hurricane-florence_00000008_pre_disaster.png,0,0,23,31178,8,0
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000008_pre_disaster.png,hurricane-harvey_00000008_pre_disaster,0,0,train\masks\hurricane-harvey_00000008_pre_disaster.png,0,0,32,344200,8,4
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000008_pre_disaster.png,nepal-flooding_00000008_pre_disaster,0,0,tier3\masks\nepal-flooding_00000008_pre_disaster.png,0,0,35,27083,8,2
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000008_pre_disaster.png,joplin-tornado_00000008_pre_disaster,0,0,tier3\masks\joplin-tornado_00000008_pre_disaster.png,0,0,42,36519,8,4
0,0,guatemala-volcano,pre,train,train\images\guatemala-volcano_00000008_pre_disaster.png,guatemala-volcano_00000008_pre_disaster,0,0,train\masks\guatemala-volcano_00000008_pre_disaster.png,0,0,0,0,8,3
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000009_pre_disaster.png,mexico-earthquake_00000009_pre_disaster,0,0,train\masks\mexico-earthquake_00000009_pre_disaster.png,0,0,156,324450,9,4
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000009_pre_disaster.png,moore-tornado_00000009_pre_disaster,0,0,tier3\masks\moore-tornado_00000009_pre_disaster.png,0,0,135,253282,9,3
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000009_pre_disaster.png,woolsey-fire_00000009_pre_disaster,0,0,tier3\masks\woolsey-fire_00000009_pre_disaster.png,0,0,9,7482,9,4
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000009_pre_disaster.png,hurricane-michael_00000009_pre_disaster,0,0,train\masks\hurricane-michael_00000009_pre_disaster.png,0,0,17,14041,9,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000009_pre_disaster.png,portugal-wildfire_00000009_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000009_pre_disaster.png,0,0,0,0,9,0
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000009_pre_disaster.png,hurricane-matthew_00000009_pre_disaster,0,0,train\masks\hurricane-matthew_00000009_pre_disaster.png,0,0,28,8188,9,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000009_pre_disaster.png,pinery-bushfire_00000009_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000009_pre_disaster.png,0,0,11,2796,9,0
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000009_pre_disaster.png,nepal-flooding_00000009_pre_disaster,0,0,tier3\masks\nepal-flooding_00000009_pre_disaster.png,0,0,6,3991,9,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000009_pre_disaster.png,tuscaloosa-tornado_00000009_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000009_pre_disaster.png,0,0,0,0,9,0
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000009_pre_disaster.png,joplin-tornado_00000009_pre_disaster,0,0,tier3\masks\joplin-tornado_00000009_pre_disaster.png,0,0,21,92790,9,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000009_pre_disaster.png,lower-puna-volcano_00000009_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000009_pre_disaster.png,0,0,1,66,9,3
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000009_pre_disaster.png,hurricane-harvey_00000009_pre_disaster,0,0,train\masks\hurricane-harvey_00000009_pre_disaster.png,0,0,49,271300,9,0
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000009_pre_disaster.png,sunda-tsunami_00000009_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000009_pre_disaster.png,0,0,119,228048,9,0
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000009_pre_disaster.png,santa-rosa-wildfire_00000009_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000009_pre_disaster.png,0,0,6,8793,9,3
0,0,guatemala-volcano,pre,train,train\images\guatemala-volcano_00000010_pre_disaster.png,guatemala-volcano_00000010_pre_disaster,0,0,train\masks\guatemala-volcano_00000010_pre_disaster.png,0,0,1,71,10,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000010_pre_disaster.png,hurricane-michael_00000010_pre_disaster,0,0,train\masks\hurricane-michael_00000010_pre_disaster.png,0,0,2,2599,10,4
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000010_pre_disaster.png,sunda-tsunami_00000010_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000010_pre_disaster.png,0,0,143,121931,10,4
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000010_pre_disaster.png,moore-tornado_00000010_pre_disaster,0,0,tier3\masks\moore-tornado_00000010_pre_disaster.png,0,0,4,498,10,3
0,0,socal-fire,pre,train,train\images\socal-fire_00000010_pre_disaster.png,socal-fire_00000010_pre_disaster,0,0,train\masks\socal-fire_00000010_pre_disaster.png,0,0,0,0,10,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000010_pre_disaster.png,portugal-wildfire_00000010_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000010_pre_disaster.png,0,0,0,0,10,1
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000010_pre_disaster.png,nepal-flooding_00000010_pre_disaster,0,0,tier3\masks\nepal-flooding_00000010_pre_disaster.png,0,0,96,94483,10,3
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000010_pre_disaster.png,midwest-flooding_00000010_pre_disaster,0,0,train\masks\midwest-flooding_00000010_pre_disaster.png,0,0,2,1142,10,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000010_pre_disaster.png,lower-puna-volcano_00000010_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000010_pre_disaster.png,0,0,3,1456,10,2
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000010_pre_disaster.png,tuscaloosa-tornado_00000010_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000010_pre_disaster.png,0,0,46,36446,10,2
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000010_pre_disaster.png,hurricane-harvey_00000010_pre_disaster,0,0,train\masks\hurricane-harvey_00000010_pre_disaster.png,0,0,47,242386,10,2
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000010_pre_disaster.png,joplin-tornado_00000010_pre_disaster,0,0,tier3\masks\joplin-tornado_00000010_pre_disaster.png,0,0,41,149771,10,2
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000010_pre_disaster.png,woolsey-fire_00000010_pre_disaster,0,0,tier3\masks\woolsey-fire_00000010_pre_disaster.png,0,0,0,0,10,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000010_pre_disaster.png,pinery-bushfire_00000010_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000010_pre_disaster.png,0,0,0,0,10,1
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000011_pre_disaster.png,mexico-earthquake_00000011_pre_disaster,0,0,train\masks\mexico-earthquake_00000011_pre_disaster.png,0,0,67,185021,11,0
0,0,palu-tsunami,pre,train,train\images\palu-tsunami_00000011_pre_disaster.png,palu-tsunami_00000011_pre_disaster,0,0,train\masks\palu-tsunami_00000011_pre_disaster.png,0,0,156,250034,11,2
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000011_pre_disaster.png,nepal-flooding_00000011_pre_disaster,0,0,tier3\masks\nepal-flooding_00000011_pre_disaster.png,0,0,3,1470,11,4
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000011_pre_disaster.png,tuscaloosa-tornado_00000011_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000011_pre_disaster.png,0,0,102,145401,11,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000011_pre_disaster.png,portugal-wildfire_00000011_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000011_pre_disaster.png,0,0,0,0,11,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000011_pre_disaster.png,hurricane-michael_00000011_pre_disaster,0,0,train\masks\hurricane-michael_00000011_pre_disaster.png,0,0,57,71236,11,1
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000011_pre_disaster.png,lower-puna-volcano_00000011_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000011_pre_disaster.png,0,0,0,0,11,4
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000011_pre_disaster.png,santa-rosa-wildfire_00000011_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000011_pre_disaster.png,0,0,37,61285,11,2
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000011_pre_disaster.png,pinery-bushfire_00000011_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000011_pre_disaster.png,0,0,0,0,11,0
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000011_pre_disaster.png,joplin-tornado_00000011_pre_disaster,0,0,tier3\masks\joplin-tornado_00000011_pre_disaster.png,0,0,86,118773,11,0
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000011_pre_disaster.png,moore-tornado_00000011_pre_disaster,0,0,tier3\masks\moore-tornado_00000011_pre_disaster.png,0,0,133,224770,11,2
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000011_pre_disaster.png,woolsey-fire_00000011_pre_disaster,0,0,tier3\masks\woolsey-fire_00000011_pre_disaster.png,0,0,23,6215,11,1
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000011_pre_disaster.png,sunda-tsunami_00000011_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000011_pre_disaster.png,0,0,29,20684,11,4
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000012_pre_disaster.png,woolsey-fire_00000012_pre_disaster,0,0,tier3\masks\woolsey-fire_00000012_pre_disaster.png,0,0,0,0,12,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000012_pre_disaster.png,tuscaloosa-tornado_00000012_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000012_pre_disaster.png,0,0,2,96,12,4
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000012_pre_disaster.png,sunda-tsunami_00000012_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000012_pre_disaster.png,0,0,79,110660,12,3
0,0,hurricane-harvey,pre,train,train\images\hurricane-harvey_00000012_pre_disaster.png,hurricane-harvey_00000012_pre_disaster,0,0,train\masks\hurricane-harvey_00000012_pre_disaster.png,0,0,76,372737,12,4
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000012_pre_disaster.png,midwest-flooding_00000012_pre_disaster,0,0,train\masks\midwest-flooding_00000012_pre_disaster.png,0,0,3,808,12,1
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000012_pre_disaster.png,hurricane-florence_00000012_pre_disaster,0,0,train\masks\hurricane-florence_00000012_pre_disaster.png,0,0,34,82559,12,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000012_pre_disaster.png,hurricane-michael_00000012_pre_disaster,0,0,train\masks\hurricane-michael_00000012_pre_disaster.png,0,0,61,69962,12,3
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000012_pre_disaster.png,lower-puna-volcano_00000012_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000012_pre_disaster.png,0,0,0,0,12,1
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000012_pre_disaster.png,joplin-tornado_00000012_pre_disaster,0,0,tier3\masks\joplin-tornado_00000012_pre_disaster.png,0,0,38,292892,12,4
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000012_pre_disaster.png,moore-tornado_00000012_pre_disaster,0,0,tier3\masks\moore-tornado_00000012_pre_disaster.png,0,0,145,172226,12,0
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000012_pre_disaster.png,portugal-wildfire_00000012_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000012_pre_disaster.png,0,0,0,0,12,0
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000012_pre_disaster.png,pinery-bushfire_00000012_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000012_pre_disaster.png,0,0,0,0,12,0
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000012_pre_disaster.png,nepal-flooding_00000012_pre_disaster,0,0,tier3\masks\nepal-flooding_00000012_pre_disaster.png,0,0,18,4629,12,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000012_pre_disaster.png,socal-fire_00000012_pre_disaster,0,0,train\masks\socal-fire_00000012_pre_disaster.png,0,0,11,20938,12,2
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000013_pre_disaster.png,sunda-tsunami_00000013_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000013_pre_disaster.png,0,0,104,92409,13,3
0,0,pinery-bushfire,pre,tier3,tier3\images\pinery-bushfire_00000013_pre_disaster.png,pinery-bushfire_00000013_pre_disaster,0,0,tier3\masks\pinery-bushfire_00000013_pre_disaster.png,0,0,4,2544,13,1
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000013_pre_disaster.png,hurricane-matthew_00000013_pre_disaster,0,0,train\masks\hurricane-matthew_00000013_pre_disaster.png,0,0,0,0,13,3
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000013_pre_disaster.png,tuscaloosa-tornado_00000013_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000013_pre_disaster.png,0,0,0,0,13,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000013_pre_disaster.png,hurricane-michael_00000013_pre_disaster,0,0,train\masks\hurricane-michael_00000013_pre_disaster.png,0,0,3,409,13,0
0,0,mexico-earthquake,pre,train,train\images\mexico-earthquake_00000013_pre_disaster.png,mexico-earthquake_00000013_pre_disaster,0,0,train\masks\mexico-earthquake_00000013_pre_disaster.png,0,0,145,383446,13,3
0,0,guatemala-volcano,pre,train,train\images\guatemala-volcano_00000013_pre_disaster.png,guatemala-volcano_00000013_pre_disaster,0,0,train\masks\guatemala-volcano_00000013_pre_disaster.png,0,0,12,20235,13,0
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000013_pre_disaster.png,lower-puna-volcano_00000013_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000013_pre_disaster.png,0,0,0,0,13,2
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000013_pre_disaster.png,portugal-wildfire_00000013_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000013_pre_disaster.png,0,0,6,4101,13,1
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000013_pre_disaster.png,woolsey-fire_00000013_pre_disaster,0,0,tier3\masks\woolsey-fire_00000013_pre_disaster.png,0,0,4,485,13,2
0,0,midwest-flooding,pre,train,train\images\midwest-flooding_00000013_pre_disaster.png,midwest-flooding_00000013_pre_disaster,0,0,train\masks\midwest-flooding_00000013_pre_disaster.png,0,0,116,216083,13,0
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000013_pre_disaster.png,joplin-tornado_00000013_pre_disaster,0,0,tier3\masks\joplin-tornado_00000013_pre_disaster.png,0,0,4,14054,13,3
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000013_pre_disaster.png,nepal-flooding_00000013_pre_disaster,0,0,tier3\masks\nepal-flooding_00000013_pre_disaster.png,0,0,124,124325,13,3
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000013_pre_disaster.png,moore-tornado_00000013_pre_disaster,0,0,tier3\masks\moore-tornado_00000013_pre_disaster.png,0,0,150,154028,13,4
0,0,socal-fire,pre,train,train\images\socal-fire_00000013_pre_disaster.png,socal-fire_00000013_pre_disaster,0,0,train\masks\socal-fire_00000013_pre_disaster.png,0,0,0,0,13,0
0,0,socal-fire,pre,train,train\images\socal-fire_00000014_pre_disaster.png,socal-fire_00000014_pre_disaster,0,0,train\masks\socal-fire_00000014_pre_disaster.png,0,0,8,9884,14,1
0,0,santa-rosa-wildfire,pre,train,train\images\santa-rosa-wildfire_00000014_pre_disaster.png,santa-rosa-wildfire_00000014_pre_disaster,0,0,train\masks\santa-rosa-wildfire_00000014_pre_disaster.png,0,0,35,130298,14,4
0,0,hurricane-matthew,pre,train,train\images\hurricane-matthew_00000014_pre_disaster.png,hurricane-matthew_00000014_pre_disaster,0,0,train\masks\hurricane-matthew_00000014_pre_disaster.png,0,0,0,0,14,3
0,0,moore-tornado,pre,tier3,tier3\images\moore-tornado_00000014_pre_disaster.png,moore-tornado_00000014_pre_disaster,0,0,tier3\masks\moore-tornado_00000014_pre_disaster.png,0,0,97,139173,14,4
0,0,woolsey-fire,pre,tier3,tier3\images\woolsey-fire_00000014_pre_disaster.png,woolsey-fire_00000014_pre_disaster,0,0,tier3\masks\woolsey-fire_00000014_pre_disaster.png,0,0,38,20159,14,3
0,0,joplin-tornado,pre,tier3,tier3\images\joplin-tornado_00000014_pre_disaster.png,joplin-tornado_00000014_pre_disaster,0,0,tier3\masks\joplin-tornado_00000014_pre_disaster.png,0,0,80,91640,14,1
0,0,lower-puna-volcano,pre,tier3,tier3\images\lower-puna-volcano_00000014_pre_disaster.png,lower-puna-volcano_00000014_pre_disaster,0,0,tier3\masks\lower-puna-volcano_00000014_pre_disaster.png,0,0,0,0,14,0
0,0,tuscaloosa-tornado,pre,tier3,tier3\images\tuscaloosa-tornado_00000014_pre_disaster.png,tuscaloosa-tornado_00000014_pre_disaster,0,0,tier3\masks\tuscaloosa-tornado_00000014_pre_disaster.png,0,0,44,34972,14,0
0,0,nepal-flooding,pre,tier3,tier3\images\nepal-flooding_00000014_pre_disaster.png,nepal-flooding_00000014_pre_disaster,0,0,tier3\masks\nepal-flooding_00000014_pre_disaster.png,0,0,3,3586,14,3
0,0,hurricane-michael,pre,train,train\images\hurricane-michael_00000014_pre_disaster.png,hurricane-michael_00000014_pre_disaster,0,0,train\masks\hurricane-michael_00000014_pre_disaster.png,0,0,99,121545,14,3
0,0,portugal-wildfire,pre,tier3,tier3\images\portugal-wildfire_00000014_pre_disaster.png,portugal-wildfire_00000014_pre_disaster,0,0,tier3\masks\portugal-wildfire_00000014_pre_disaster.png,0,0,4,2345,14,3
0,0,sunda-tsunami,pre,tier3,tier3\images\sunda-tsunami_00000014_pre_disaster.png,sunda-tsunami_00000014_pre_disaster,0,0,tier3\masks\sunda-tsunami_00000014_pre_disaster.png,0,0,72,43166,14,4
