destroyed_buildings,destroyed_pixels,event_name,event_type,folder,image_fname,image_id,light_damaged_buildings,light_damaged_pixels,mask_fname,medium_damaged_buildings,medium_damaged_pixels,non_damaged_buildings,non_damaged_pixels,sample_id
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000079_pre_disaster.png,hurricane-florence_00000079_pre_disaster,0,0,train\masks\hurricane-florence_00000079_pre_disaster.png,0,0,11,10309,00000079
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000080_post_disaster.png,hurricane-florence_00000080_post_disaster,0,0,train\masks\hurricane-florence_00000080_post_disaster.png,5,4068,0,0,00000080
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000080_pre_disaster.png,hurricane-florence_00000080_pre_disaster,0,0,train\masks\hurricane-florence_00000080_pre_disaster.png,0,0,5,4068,00000080
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000083_post_disaster.png,hurricane-florence_00000083_post_disaster,0,0,train\masks\hurricane-florence_00000083_post_disaster.png,4,3399,4,946,00000083
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000083_pre_disaster.png,hurricane-florence_00000083_pre_disaster,0,0,train\masks\hurricane-florence_00000083_pre_disaster.png,0,0,8,4384,00000083
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000084_post_disaster.png,hurricane-florence_00000084_post_disaster,0,0,train\masks\hurricane-florence_00000084_post_disaster.png,0,0,46,43091,00000084
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000084_pre_disaster.png,hurricane-florence_00000084_pre_disaster,0,0,train\masks\hurricane-florence_00000084_pre_disaster.png,0,0,46,43220,00000084
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000085_post_disaster.png,hurricane-florence_00000085_post_disaster,0,0,train\masks\hurricane-florence_00000085_post_disaster.png,0,0,22,16031,00000085
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000085_pre_disaster.png,hurricane-florence_00000085_pre_disaster,0,0,train\masks\hurricane-florence_00000085_pre_disaster.png,0,0,22,16059,00000085
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000086_post_disaster.png,hurricane-florence_00000086_post_disaster,0,0,train\masks\hurricane-florence_00000086_post_disaster.png,6,3550,1,1385,00000086
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000086_pre_disaster.png,hurricane-florence_00000086_pre_disaster,0,0,train\masks\hurricane-florence_00000086_pre_disaster.png,0,0,7,4983,00000086
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000088_post_disaster.png,hurricane-florence_00000088_post_disaster,0,0,train\masks\hurricane-florence_00000088_post_disaster.png,1,442,0,0,00000088
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000088_pre_disaster.png,hurricane-florence_00000088_pre_disaster,0,0,train\masks\hurricane-florence_00000088_pre_disaster.png,0,0,1,442,00000088
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000091_post_disaster.png,hurricane-florence_00000091_post_disaster,0,0,train\masks\hurricane-florence_00000091_post_disaster.png,0,0,125,138251,00000091
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000091_pre_disaster.png,hurricane-florence_00000091_pre_disaster,0,0,train\masks\hurricane-florence_00000091_pre_disaster.png,0,0,125,138426,00000091
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000093_post_disaster.png,hurricane-florence_00000093_post_disaster,0,0,train\masks\hurricane-florence_00000093_post_disaster.png,0,0,0,0,00000093
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000093_pre_disaster.png,hurricane-florence_00000093_pre_disaster,0,0,train\masks\hurricane-florence_00000093_pre_disaster.png,0,0,0,0,00000093
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000094_post_disaster.png,hurricane-florence_00000094_post_disaster,0,0,train\masks\hurricane-florence_00000094_post_disaster.png,0,0,44,85487,00000094
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000094_pre_disaster.png,hurricane-florence_00000094_pre_disaster,0,0,train\masks\hurricane-florence_00000094_pre_disaster.png,0,0,44,85541,00000094
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000096_post_disaster.png,hurricane-florence_00000096_post_disaster,0,0,train\masks\hurricane-florence_00000096_post_disaster.png,0,0,109,201917,00000096
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000096_pre_disaster.png,hurricane-florence_00000096_pre_disaster,0,0,train\masks\hurricane-florence_00000096_pre_disaster.png,0,0,109,202282,00000096
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000099_post_disaster.png,hurricane-florence_00000099_post_disaster,0,0,train\masks\hurricane-florence_00000099_post_disaster.png,0,0,23,26900,00000099
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000099_pre_disaster.png,hurricane-florence_00000099_pre_disaster,0,0,train\masks\hurricane-florence_00000099_pre_disaster.png,0,0,23,26994,00000099
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000100_post_disaster.png,hurricane-florence_00000100_post_disaster,0,0,train\masks\hurricane-florence_00000100_post_disaster.png,5,2865,0,0,00000100
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000100_pre_disaster.png,hurricane-florence_00000100_pre_disaster,0,0,train\masks\hurricane-florence_00000100_pre_disaster.png,0,0,5,2875,00000100
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000101_post_disaster.png,hurricane-florence_00000101_post_disaster,0,0,train\masks\hurricane-florence_00000101_post_disaster.png,1,976,0,0,00000101
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000101_pre_disaster.png,hurricane-florence_00000101_pre_disaster,0,0,train\masks\hurricane-florence_00000101_pre_disaster.png,0,0,1,988,00000101
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000102_post_disaster.png,hurricane-florence_00000102_post_disaster,0,0,train\masks\hurricane-florence_00000102_post_disaster.png,10,5117,0,0,00000102
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000102_pre_disaster.png,hurricane-florence_00000102_pre_disaster,0,0,train\masks\hurricane-florence_00000102_pre_disaster.png,0,0,10,5117,00000102
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000103_post_disaster.png,hurricane-florence_00000103_post_disaster,0,0,train\masks\hurricane-florence_00000103_post_disaster.png,0,0,58,94201,00000103
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000103_pre_disaster.png,hurricane-florence_00000103_pre_disaster,0,0,train\masks\hurricane-florence_00000103_pre_disaster.png,0,0,58,94513,00000103
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000104_post_disaster.png,hurricane-florence_00000104_post_disaster,0,0,train\masks\hurricane-florence_00000104_post_disaster.png,1,12958,8,59289,00000104
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000104_pre_disaster.png,hurricane-florence_00000104_pre_disaster,0,0,train\masks\hurricane-florence_00000104_pre_disaster.png,0,0,9,72348,00000104
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000106_post_disaster.png,hurricane-florence_00000106_post_disaster,0,0,train\masks\hurricane-florence_00000106_post_disaster.png,12,12642,0,0,00000106
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000106_pre_disaster.png,hurricane-florence_00000106_pre_disaster,0,0,train\masks\hurricane-florence_00000106_pre_disaster.png,0,0,12,12642,00000106
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000110_post_disaster.png,hurricane-florence_00000110_post_disaster,0,0,train\masks\hurricane-florence_00000110_post_disaster.png,0,0,72,99749,00000110
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000110_pre_disaster.png,hurricane-florence_00000110_pre_disaster,0,0,train\masks\hurricane-florence_00000110_pre_disaster.png,0,0,72,99943,00000110
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000111_post_disaster.png,hurricane-florence_00000111_post_disaster,0,0,train\masks\hurricane-florence_00000111_post_disaster.png,4,1749,0,0,00000111
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000111_pre_disaster.png,hurricane-florence_00000111_pre_disaster,0,0,train\masks\hurricane-florence_00000111_pre_disaster.png,0,0,4,1749,00000111
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000114_post_disaster.png,hurricane-florence_00000114_post_disaster,0,0,train\masks\hurricane-florence_00000114_post_disaster.png,11,6425,0,0,00000114
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000114_pre_disaster.png,hurricane-florence_00000114_pre_disaster,0,0,train\masks\hurricane-florence_00000114_pre_disaster.png,0,0,11,6451,00000114
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000115_post_disaster.png,hurricane-florence_00000115_post_disaster,0,0,train\masks\hurricane-florence_00000115_post_disaster.png,0,0,37,66938,00000115
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000115_pre_disaster.png,hurricane-florence_00000115_pre_disaster,0,0,train\masks\hurricane-florence_00000115_pre_disaster.png,0,0,37,67000,00000115
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000118_post_disaster.png,hurricane-florence_00000118_post_disaster,0,0,train\masks\hurricane-florence_00000118_post_disaster.png,0,0,14,4054,00000118
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000118_pre_disaster.png,hurricane-florence_00000118_pre_disaster,0,0,train\masks\hurricane-florence_00000118_pre_disaster.png,0,0,14,4084,00000118
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000120_post_disaster.png,hurricane-florence_00000120_post_disaster,0,0,train\masks\hurricane-florence_00000120_post_disaster.png,22,15743,0,0,00000120
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000120_pre_disaster.png,hurricane-florence_00000120_pre_disaster,0,0,train\masks\hurricane-florence_00000120_pre_disaster.png,0,0,22,15806,00000120
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000122_post_disaster.png,hurricane-florence_00000122_post_disaster,2,184514,train\masks\hurricane-florence_00000122_post_disaster.png,0,0,1,867,00000122
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000122_pre_disaster.png,hurricane-florence_00000122_pre_disaster,0,0,train\masks\hurricane-florence_00000122_pre_disaster.png,0,0,3,185381,00000122
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000123_post_disaster.png,hurricane-florence_00000123_post_disaster,0,0,train\masks\hurricane-florence_00000123_post_disaster.png,6,9623,0,0,00000123
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000123_pre_disaster.png,hurricane-florence_00000123_pre_disaster,0,0,train\masks\hurricane-florence_00000123_pre_disaster.png,0,0,6,9662,00000123
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000126_post_disaster.png,hurricane-florence_00000126_post_disaster,1,20104,train\masks\hurricane-florence_00000126_post_disaster.png,0,0,0,0,00000126
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000126_pre_disaster.png,hurricane-florence_00000126_pre_disaster,0,0,train\masks\hurricane-florence_00000126_pre_disaster.png,0,0,1,20104,00000126
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000132_post_disaster.png,hurricane-florence_00000132_post_disaster,0,0,train\masks\hurricane-florence_00000132_post_disaster.png,6,5019,0,0,00000132
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000132_pre_disaster.png,hurricane-florence_00000132_pre_disaster,0,0,train\masks\hurricane-florence_00000132_pre_disaster.png,0,0,6,5019,00000132
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000136_post_disaster.png,hurricane-florence_00000136_post_disaster,0,0,train\masks\hurricane-florence_00000136_post_disaster.png,2,1275,0,0,00000136
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000136_pre_disaster.png,hurricane-florence_00000136_pre_disaster,0,0,train\masks\hurricane-florence_00000136_pre_disaster.png,0,0,2,1289,00000136
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000138_post_disaster.png,hurricane-florence_00000138_post_disaster,0,0,train\masks\hurricane-florence_00000138_post_disaster.png,0,0,1,68,00000138
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000138_pre_disaster.png,hurricane-florence_00000138_pre_disaster,0,0,train\masks\hurricane-florence_00000138_pre_disaster.png,0,0,1,68,00000138
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000139_post_disaster.png,hurricane-florence_00000139_post_disaster,0,0,train\masks\hurricane-florence_00000139_post_disaster.png,7,4087,0,0,00000139
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000139_pre_disaster.png,hurricane-florence_00000139_pre_disaster,0,0,train\masks\hurricane-florence_00000139_pre_disaster.png,0,0,7,4087,00000139
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000140_post_disaster.png,hurricane-florence_00000140_post_disaster,0,0,train\masks\hurricane-florence_00000140_post_disaster.png,1,101,0,0,00000140
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000140_pre_disaster.png,hurricane-florence_00000140_pre_disaster,0,0,train\masks\hurricane-florence_00000140_pre_disaster.png,0,0,1,101,00000140
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000142_post_disaster.png,hurricane-florence_00000142_post_disaster,0,0,train\masks\hurricane-florence_00000142_post_disaster.png,0,0,0,0,00000142
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000142_pre_disaster.png,hurricane-florence_00000142_pre_disaster,0,0,train\masks\hurricane-florence_00000142_pre_disaster.png,0,0,0,0,00000142
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000144_post_disaster.png,hurricane-florence_00000144_post_disaster,0,0,train\masks\hurricane-florence_00000144_post_disaster.png,1,201,2,1455,00000144
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000144_pre_disaster.png,hurricane-florence_00000144_pre_disaster,0,0,train\masks\hurricane-florence_00000144_pre_disaster.png,0,0,3,1691,00000144
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000146_post_disaster.png,hurricane-florence_00000146_post_disaster,0,0,train\masks\hurricane-florence_00000146_post_disaster.png,4,2082,0,0,00000146
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000146_pre_disaster.png,hurricane-florence_00000146_pre_disaster,0,0,train\masks\hurricane-florence_00000146_pre_disaster.png,0,0,4,2082,00000146
4,3554,hurricane-florence,post,train,train\images\hurricane-florence_00000147_post_disaster.png,hurricane-florence_00000147_post_disaster,0,0,train\masks\hurricane-florence_00000147_post_disaster.png,0,0,0,0,00000147
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000147_pre_disaster.png,hurricane-florence_00000147_pre_disaster,0,0,train\masks\hurricane-florence_00000147_pre_disaster.png,0,0,4,3554,00000147
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000148_post_disaster.png,hurricane-florence_00000148_post_disaster,0,0,train\masks\hurricane-florence_00000148_post_disaster.png,6,3038,0,0,00000148
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000148_pre_disaster.png,hurricane-florence_00000148_pre_disaster,0,0,train\masks\hurricane-florence_00000148_pre_disaster.png,0,0,6,3065,00000148
0,0,hurricane-florence,post,train,train\images\hurricane-florence_00000149_post_disaster.png,hurricane-florence_00000149_post_disaster,0,0,train\masks\hurricane-florence_00000149_post_disaster.png,10,6493,0,0,00000149
0,0,hurricane-florence,pre,train,train\images\hurricane-florence_00000149_pre_disaster.png,hurricane-florence_00000149_pre_disaster,0,0,train\masks\hurricane-florence_00000149_pre_disaster.png,0,0,10,6493,00000149
